"Date","Latitude","Longitude","Site","Temp","rh","CH4_flux","Chla.x","pH","CI","Chla.y","PAR","Kd490","rtoa1","rtoa2","rtoa3","rtoa4","rtoa5","rtoa6","rtoa7","rtoa8","rtoa9","rtoa10","rtoa11","rtoa12","ADG443","TSM","pr","pr3","pr5","pr7","tmmx","vs","Lake","water_temp_K","sim_water"
2024-09-18,43.243919,-86.316775,"6",24.6449334990988,82.2688092729189,2.77026829948432,NA,NA,144504.558594,0.0078740085,713.902588,0.5,0.2428748887035,0.2234829422085,0.1784216947855,0.13254723045985,0.11895533464855,0.1001591645183,0.07084288541225,0.05963182961565,0.0564431678504,0.05539804091675,0.05495664756745,0.0462578025181,0.3230533615,0.658835262,0,0,0,0,300.442968269371,2.58501520944298,"Muskegon",297.366666666667,296.51136
2024-09-18,43.398053,-86.358603,"2",23.9482317073171,74.1158536585366,142.366682324813,NA,NA,0,0.133858267,728.5433195,-0.247047238,0.0886474680155,0.0810200981795,0.0633038114755,0.04506926238535,0.0395025257021,0.0301685575396,0.0212294240482,0.0173100498505,0.016853408888,0.01661791093645,0.01596656115725,0.0152171580121,0.6395177105,0.754082377,0,0,0,0,300.646609913748,2.59999990463257,"White",298.29,298.03495
2024-09-19,42.783308,-86.151576,"5",25.6683622828784,82.9642307692308,0.733763970271447,NA,NA,0,1.10433066,1402.706696,-0.245219337,0,0,0,0,0,0,0,0,0,0,0,0,1.532480314,2.248752087,0,0,0,0,302.394070667152,2.70000004768372,"Macatawa",299.21709,299.21709
2024-09-19,43.234706,-86.265981,"1",21.8476851851852,79.8166666666667,1.72862413095686,NA,NA,0,0.469291341,1329.921277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944881868,1.667153203,0,0,0,0,300.761178663642,3.13637056978702,"Muskegon",297.446666666667,296.33989
2024-09-19,43.243919,-86.316775,"6",25.0633023799092,83.9831653225806,1.98280678239426,NA,NA,262533.9375,0.60017497,1347.025377,-0.517716527,0,0,0,0,0,0,0,0,0,0,0,0,0.606736652,1.357933462,0,0,0,0,300.467275147044,3.15596328744101,"Muskegon",297.446666666667,296.33989
2024-09-19,43.398053,-86.358603,"2",23.6523348423877,78.9260563380282,39.2311814203782,NA,NA,0,0,0,0,0.270818412304,0.249151557684,0.199523687363,0.144882053137,0.126931995153,0.0960533320904,0.0692408382893,0.0581240989268,0.0563499480486,0.0555709861219,0.0538241900504,0.0556965731084,0,0,0,0,0,0,300.95087826843,3.35888636976049,"White",298.76,297.74645
2024-09-21,42.783308,-86.151576,"5",26.3316377171216,84.1183333333333,0.431888587957444,NA,NA,1281783.9,0.920559913,1449.6872525,-0.0057086715,0.1846254095435,0.168912936002,0.1333679421805,0.0999056538569,0.0910192965529,0.08215175895025,0.05567064322535,0.04922601021825,0.04633409623055,0.04601454245855,0.07644675485785,0.08979562739815,1.263779517,1.790961963,0,0.208237111178428,0.208237111178428,0.208237111178428,302.669666974521,2.45096232544192,"Macatawa",298.92,299.50833
2024-09-21,43.234706,-86.265981,"1",18.6225806451613,96.8993333333333,-0.87724130448947,NA,NA,83527.5383523,0.014960624,1401.870102,0.415354332,0.1860124083855,0.1709676956135,0.136492035041,0.10272445715975,0.09303825348605,0.0798288937658,0.06050987696895,0.05353420103585,0.0517786030347,0.05128181508435,0.05300373677165,0.05388514728595,0.9451279365,1.2400132245,0,0,0,0,300.683688831183,3.34272589471767,"Muskegon",296.693333333333,296.24365
2024-09-21,43.243919,-86.316775,"6",24.9369616680416,88.1368301026226,2.92378515953545,NA,NA,430433.022727,0.308464574,1401.3681125,0.9896653595,0.1864576674995,0.170450980961,0.1347395215185,0.10209650844345,0.0933767315001,0.08679870031775,0.06034550219775,0.0505523668602,0.04701895825565,0.04614085908975,0.0489447675645,0.03818935323505,0.372539359,1.296633063,0,0,0,0,300.328211046505,3.35596333512472,"Muskegon",296.693333333333,296.24365
2024-09-21,43.398053,-86.358603,"2",23.8956174777603,77.2648351648352,33.4570318872187,NA,NA,0,0.8623140885,1438.1698545,-0.1460629995,0.1838265599475,0.1681066552795,0.1321220302745,0.0946132561399,0.0829554208451,0.06465264471865,0.0468077560266,0.0383904120988,0.03779525537455,0.037591304837,0.0380492080003,0.03786128500685,1.118684371,1.41857961,0,0,0,0,300.831039347238,3.47444701140205,"White",294.28,297.75319
2024-09-22,42.783308,-86.151576,"5",20.9008964830281,95.4102137767221,0.653959571530479,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4915318463379,19.6997689575163,19.6997689575163,19.6997689575163,294.8376381913,3.90261742002327,"Macatawa",298.82303,298.82303
2024-09-22,43.234706,-86.265981,"1",20.9106441224556,93.1875,1.28403938214133,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.48514531838036,9.48514531838036,9.48514531838036,9.48514531838036,292.836593417625,4.94272593517216,"Muskegon",295.86129,295.86129
2024-09-22,43.243919,-86.316775,"6",20.2581021824383,95.6316649642492,1.02851219659507,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.033256680229,11.033256680229,11.033256680229,11.033256680229,293.071019933858,4.92821107763763,"Muskegon",295.86129,295.86129
2024-09-22,43.398053,-86.358603,"2",19.9036484593837,95.2029411764706,26.2957394353061,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1492754261881,13.1492754261881,13.1492754261881,13.1492754261881,292.616018707019,4.89183827959609,"White",297.09991,297.09991
2024-09-23,42.783308,-86.151576,"5",20.2985904039035,94.381045751634,1.14021495597642,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33518087726267,22.8267127236006,23.034949834779,23.034949834779,293.197768378019,3.52417241985565,"Macatawa",297.06971,297.06971
2024-09-23,43.234706,-86.265981,"1",15.8720177569625,93.99,2.62511421437048,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77840741195504,14.2635527303354,14.2635527303354,14.2635527303354,293.594644590322,4.00428789790155,"Muskegon",295.08307,295.08307
2024-09-23,43.243919,-86.316775,"6",19.8989825605939,91.0146123260437,3.20848291528266,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8879969316885,14.9212536119175,14.9212536119175,14.9212536119175,293.477146743634,3.97224773288867,"Muskegon",295.08307,295.08307
2024-09-23,43.398053,-86.358603,"2",19.2412587759463,83.8653846153846,74.1757578753309,NA,NA,0,0.138232698,1351.487305,0.643982002,0.265439480543,0.241364434361,0.189961284399,0.133486807346,0.114567898214,0.0828036218882,0.0572812743485,0.047283411026,0.0462168715894,0.0450355485082,0.0441022627056,0.0443875715137,1.070428676,1.17071055,1.59610983617973,14.7453852623678,14.7453852623678,14.7453852623678,293.556059021881,3.82288331843623,"White",295.95066,295.95066
2024-09-25,42.783308,-86.151576,"5",21.792141453831,89.6574656188605,0.728129413058963,NA,NA,733292.409722,0,0,0,0.0820533148945,0.075265470892,0.060095096007,0.0458771288395,0.04225503467025,0.0380936283618,0.0268020760268,0.02460501901805,0.02343052066865,0.02332227118315,0.0310017708689,0.022626189515,0,0,0.573133159821725,38.947036306614,58.4385681529519,58.6468052641303,295.161971000454,2.96966900506141,"Macatawa",295.31996,295.31996
2024-09-25,43.2237,-86.2882,"Muskegon - Channel",20.3,NA,6.81586193,2.13,8.56,114745.210938,0.334083242,709.8987775,0.251968503,0.082103541121,0.0751078557225,0.0594682730735,0.0451421737671,0.0410395823419,0.03597463853655,0.0251570669934,0.02169967629015,0.02065599896015,0.0202740840614,0.0193076413125,0.0145893667359,0.1155792955,0.3834651495,0,177.607421907835,187.508110307607,187.508110307607,294.694644592332,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.2237,-86.2882,"Muskegon - Channel",20.3,NA,5.424034259,2.13,8.56,114745.210938,0.334083242,709.8987775,0.251968503,0.082103541121,0.0751078557225,0.0594682730735,0.0451421737671,0.0410395823419,0.03597463853655,0.0251570669934,0.02169967629015,0.02065599896015,0.0202740840614,0.0193076413125,0.0145893667359,0.1155792955,0.3834651495,0,177.607421907835,187.508110307607,187.508110307607,294.694644592332,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.2237,-86.2882,"Muskegon - Channel",20.3,NA,5.771991177,2.13,8.56,114745.210938,0.334083242,709.8987775,0.251968503,0.082103541121,0.0751078557225,0.0594682730735,0.0451421737671,0.0410395823419,0.03597463853655,0.0251570669934,0.02169967629015,0.02065599896015,0.0202740840614,0.0193076413125,0.0145893667359,0.1155792955,0.3834651495,0,177.607421907835,187.508110307607,187.508110307607,294.694644592332,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.234706,-86.265981,"1",17.6140965119328,93.4016260162602,-0.408507467312463,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.747702130862,185.232847449243,185.232847449243,294.832008303398,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.235767,-86.26263,"Muskegon - Deep",20.48,NA,5.591810456,2.08,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.517074001146,183.912556237503,183.912556237503,294.851610239213,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.235767,-86.26263,"Muskegon - Deep",20.48,NA,4.687252875,2.08,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.517074001146,183.912556237503,183.912556237503,294.851610239213,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.235767,-86.26263,"Muskegon - Deep",20.48,NA,5.057299158,2.08,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.517074001146,183.912556237503,183.912556237503,294.851610239213,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-25,43.243919,-86.316775,"6",20.6242216311495,91.5890909090909,2.16008040322439,NA,NA,54275.0296875,0.5183726895,698.982971,-0.096456699,0.2086778953675,0.1914762221275,0.151315643142,0.1108552883895,0.0985228394468,0.0799072246171,0.0567179589222,0.04869791606645,0.04643721319735,0.0454826935505,0.042910886618,0.0342903529397,0.235564305,0.494763568,0,197.838532802162,208.871789482391,208.871789482391,294.726218570628,3.20000004768372,"Muskegon",293.68442,293.68442
2024-09-26,42.783308,-86.151576,"5",23.6511847566755,87.3942249240122,0.973049784483977,NA,NA,628035.6,0.458442695,1393.503967,-0.032283466,0.189493169387,0.172713392311,0.134595493476,0.0990779466099,0.089614243971,0.0780501166979,0.051801631848,0.0456673300101,0.0430459707148,0.0428121772905,0.0615169091357,0.0635781766226,1.440069987,1.48476193,0,35.6118554293513,58.4385681529519,58.6468052641303,299.237254412198,2,"Macatawa",296.2,295.3083
2024-09-26,43.234706,-86.265981,"1",16.1537370538954,95.8042944785276,-0.529929425592681,NA,NA,216619.480903,0.688976364,1362.549225,-0.172244094,0.192358851433,0.174538910389,0.135507306457,0.0973216623068,0.0862756252289,0.0697226837277,0.0467856869102,0.0387371242046,0.0363123767078,0.0354763671756,0.0353173695505,0.0272673439234,0.649114162,1.311127737,0,170.969294718907,185.232847449243,185.232847449243,297.393039861098,1.20597247690373,"Muskegon",294.573333333333,293.5343
2024-09-26,43.243919,-86.316775,"6",22.8649455015839,86.0691228070175,2.60313833682018,NA,NA,251645.520833,0.538582665,1363.38584,0.654527556,0.194808559758,0.177138496722,0.137200436422,0.0998517253569,0.08876745935,0.0728956173573,0.049821360835,0.042287069772,0.039486764265,0.0383447312883,0.039836153388,0.0305805219603,0.637795261,1.484157932,0,193.950535870473,208.871789482391,208.871789482391,297.02010991741,1.21223245192012,"Muskegon",294.573333333333,293.5343
2024-09-27,42.783308,-86.151576,"5",21.6106529415285,89.2923933209647,0.958502765512127,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573133159821725,38.947036306614,58.4385681529519,297.948661070039,6.61870660223898,"Macatawa",295.74516,295.74516
2024-09-27,43.234706,-86.265981,"1",17.8543393525011,88.9994565217391,2.69167272133887,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.747702130862,185.232847449243,298.086988510436,5.2265697339775,"Muskegon",293.57046,293.57046
2024-09-27,43.243919,-86.316775,"6",22.2229722672002,78.5784956605593,3.28576355666114,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.838532802162,208.871789482391,298.193960813936,5.18807342511798,"Muskegon",293.57046,293.57046
